"topic_label","originaltopic","haldtopic","topic_use","topic_majortaxon","topic_discipline","year","proportion_present","sd_proportion_present","rollmean","start_year","start_year_proportion_present","norm_year","norm_prop"
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1983,0.00978120978120978,0.00157894265293832,0.0117556883973575,1961,0.00937081659973226,22,1.04379481522339
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1984,0.0127403846153846,0.00173884267540698,0.0115051971460121,1961,0.00937081659973226,23,1.35958104395604
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1985,0.0141828005402972,0.00177414828600429,0.0115839634890835,1961,0.00937081659973226,24,1.513507429086
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1986,0.0144380275433141,0.00177784197896515,0.0123836569098342,1961,0.00937081659973226,25,1.54074379640795
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1987,0.0138327303681634,0.00170383103865486,0.0129950305696738,1961,0.00937081659973226,26,1.47614994071687
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1988,0.0133827465513692,0.00164878082409739,0.0137153379237057,1961,0.00937081659973226,27,1.42813023912469
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1989,0.0173247381144239,0.00185192103385938,0.0146322086235136,1961,0.00937081659973226,28,1.84879705306781
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1990,0.0153784701418015,0.00173901142450286,0.0148713425438144,1961,0.00937081659973226,29,1.64110245656082
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1991,0.0171990171990172,0.00178737519142474,0.015423540474955,1961,0.00937081659973226,30,1.83538083538084
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1992,0.0162616154395997,0.00169076324820755,0.0159093174892423,1961,0.00937081659973226,31,1.73534667619728
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1993,0.0194055944055944,0.00182393839759181,0.0171138870600873,1961,0.00937081659973226,32,2.07085414585415
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1994,0.0145877724963121,0.00153498081494956,0.016566493936465,1961,0.00937081659973226,33,1.55672372210645
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1995,0.0175749758142535,0.00166851914868529,0.0170057950709554,1961,0.00937081659973226,34,1.87550099046391
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1996,0.0166301969365427,0.00154455508130409,0.0168920310184605,1961,0.00937081659973226,35,1.77467958737106
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1997,0.0184913413560317,0.00163203779097546,0.0173379762017469,1961,0.00937081659973226,36,1.97329028470795
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1998,0.0179274752139074,0.00154633628096946,0.0170423523634095,1961,0.00937081659973226,37,1.91311771211269
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1999,0.0187054232270219,0.0015716644801549,0.0178658825095514,1961,0.00937081659973226,38,1.99613587865505
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2000,0.0182311869666408,0.00152128297376657,0.0179971247400289,1961,0.00937081659973226,39,1.94552809486867
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2001,0.0179750550256787,0.00146917260278351,0.0182660963578561,1961,0.00937081659973226,40,1.91819515774028
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2002,0.0206060606060606,0.00156404490644513,0.0186890402078619,1961,0.00937081659973226,41,2.19896103896104
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2003,0.0206045511151364,0.00151149426727778,0.0192244553881077,1961,0.00937081659973226,42,2.19879995471527
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2004,0.0173169662428759,0.0013656832908237,0.0189467639912785,1961,0.00937081659973226,43,1.8479676833469
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2005,0.0206721085550726,0.00146497945105129,0.0194349483089648,1961,0.00937081659973226,44,2.20600929866275
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2006,0.0222824450466727,0.00147874423129809,0.0202964263131636,1961,0.00937081659973226,45,2.3778552071235
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2007,0.0228252351097179,0.00147816672150799,0.0207402612138951,1961,0.00937081659973226,46,2.43577866099418
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2008,0.0266551193225558,0.00158006197246862,0.021950374855379,1961,0.00937081659973226,47,2.8444820191356
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2009,0.0229993401828636,0.00145535148132963,0.0230868496433765,1961,0.00937081659973226,48,2.45435815951416
"stable isotope ecology","topic143","topic128",1,NA,"ecology",2010,0.0242045676361507,0.00151827653242051,0.0237933414595921,1961,0.00937081659973226,49,2.58297314631494
"statistics 1","topic127","topic129",1,NA,NA,1961,0.0803212851405622,0.0099442742025871,0.0743281208161245,1961,0.0803212851405622,0,1
"statistics 1","topic127","topic129",1,NA,NA,1962,0.0857908847184987,0.0102535424348576,0.0753725536839949,1961,0.0803212851405622,1,1.06809651474531
"statistics 1","topic127","topic129",1,NA,NA,1963,0.0758533501896334,0.00941390016823794,0.0759313515758028,1961,0.0803212851405622,2,0.944374209860936
"statistics 1","topic127","topic129",1,NA,NA,1964,0.0816115702479339,0.00879936616387515,0.0811271009522325,1961,0.0803212851405622,3,1.01606404958678
"statistics 1","topic127","topic129",1,NA,NA,1965,0.0957854406130268,0.0091082564319137,0.083872506181931,1961,0.0803212851405622,4,1.19252873563218
"statistics 1","topic127","topic129",1,NA,NA,1966,0.097770154373928,0.00869786114003571,0.0873622800286042,1961,0.0803212851405622,5,1.2172384219554
"statistics 1","topic127","topic129",1,NA,NA,1967,0.110645431684828,0.00908205216497523,0.09233318942187,1961,0.0803212851405622,6,1.37753562447611
"statistics 1","topic127","topic129",1,NA,NA,1968,0.118534482758621,0.00866373980014088,0.100869415935668,1961,0.0803212851405622,7,1.47575431034483
"statistics 1","topic127","topic129",1,NA,NA,1969,0.103989535644212,0.00780634278343749,0.105345009014923,1961,0.0803212851405622,8,1.29466971877044
"statistics 1","topic127","topic129",1,NA,NA,1970,0.111821086261981,0.00796626797903809,0.108552138144714,1961,0.0803212851405622,9,1.39217252396166
"statistics 1","topic127","topic129",1,NA,NA,1971,0.101339545719278,0.00728286306769771,0.109266016413784,1961,0.0803212851405622,10,1.26167734420501
"statistics 1","topic127","topic129",1,NA,NA,1972,0.113207547169811,0.00735659296631429,0.109778439510781,1961,0.0803212851405622,11,1.40943396226415
"statistics 1","topic127","topic129",1,NA,NA,1973,0.116591928251121,0.00716376346513881,0.109389928609281,1961,0.0803212851405622,12,1.45156950672646
"statistics 1","topic127","topic129",1,NA,NA,1974,0.117168818747011,0.00703344087965313,0.11202578522984,1961,0.0803212851405622,13,1.45875179340029
"statistics 1","topic127","topic129",1,NA,NA,1975,0.100517687661777,0.00624540839547548,0.1097651055098,1961,0.0803212851405622,14,1.25144521138912
"statistics 1","topic127","topic129",1,NA,NA,1976,0.106739221431561,0.00631746832554493,0.110845040652256,1961,0.0803212851405622,15,1.32890330682294
"statistics 1","topic127","topic129",1,NA,NA,1977,0.117473217584041,0.00618855494555742,0.111698174735102,1961,0.0803212851405622,16,1.46254155892131
"statistics 1","topic127","topic129",1,NA,NA,1978,0.127155172413793,0.00631394684517738,0.113810823567637,1961,0.0803212851405622,17,1.58308189655172
"statistics 1","topic127","topic129",1,NA,NA,1979,0.119752684672958,0.00585684463578507,0.114327596752826,1961,0.0803212851405622,18,1.49092092417833
"statistics 1","topic127","topic129",1,NA,NA,1980,0.125599520383693,0.00573767788403314,0.119343963297209,1961,0.0803212851405622,19,1.56371402877698
"statistics 1","topic127","topic129",1,NA,NA,1981,0.125,0.00548161262066893,0.122996119010897,1961,0.0803212851405622,20,1.55625
"statistics 1","topic127","topic129",1,NA,NA,1982,0.120150862068966,0.00533658668428242,0.123531647907882,1961,0.0803212851405622,21,1.49587823275863
"statistics 1","topic127","topic129",1,NA,NA,1983,0.122522522522523,0.00526054139344853,0.122605117929628,1961,0.0803212851405622,22,1.52540540540541
"statistics 1","topic127","topic129",1,NA,NA,1984,0.125721153846154,0.00514022937329016,0.123798811764267,1961,0.0803212851405622,23,1.56522836538462
"statistics 1","topic127","topic129",1,NA,NA,1985,0.120216118865376,0.00487955339550242,0.122722131460604,1961,0.0803212851405622,24,1.49669067987393
"statistics 1","topic127","topic129",1,NA,NA,1986,0.118391825855175,0.00481499585913301,0.121400496631639,1961,0.0803212851405622,25,1.47397823189693
"statistics 1","topic127","topic129",1,NA,NA,1987,0.127473930623537,0.00486516049945411,0.122865110342553,1961,0.0803212851405622,26,1.58705043626304
"statistics 1","topic127","topic129",1,NA,NA,1988,0.133209800288244,0.00487574554981545,0.125002565895697,1961,0.0803212851405622,27,1.65846201358864
"statistics 1","topic127","topic129",1,NA,NA,1989,0.129129734085415,0.00475963854906407,0.125684281943549,1961,0.0803212851405622,28,1.60766518936342
"statistics 1","topic127","topic129",1,NA,NA,1990,0.136209306970242,0.00484751159017923,0.128882919564523,1961,0.0803212851405622,29,1.69580587177951
"statistics 1","topic127","topic129",1,NA,NA,1991,0.125496125496125,0.00455435780442148,0.130303779492713,1961,0.0803212851405622,30,1.56242676242676
"statistics 1","topic127","topic129",1,NA,NA,1992,0.120085775553967,0.00434537338406686,0.128826148478799,1961,0.0803212851405622,31,1.49506790564689
"statistics 1","topic127","topic129",1,NA,NA,1993,0.122552447552448,0.00433584315509925,0.126694677931639,1961,0.0803212851405622,32,1.52577797202798
"statistics 1","topic127","topic129",1,NA,NA,1994,0.124078019996722,0.00422065279389626,0.125684335113901,1961,0.0803212851405622,33,1.54477134895919
"statistics 1","topic127","topic129",1,NA,NA,1995,0.122218639148662,0.00415906797291258,0.122886201549585,1961,0.0803212851405622,34,1.52162205740084
"statistics 1","topic127","topic129",1,NA,NA,1996,0.119912472647702,0.00392366014151144,0.1217694709799,1961,0.0803212851405622,35,1.49291028446389
"statistics 1","topic127","topic129",1,NA,NA,1997,0.117111828588201,0.00389540094805029,0.121174681586747,1961,0.0803212851405622,36,1.4580422659231
"statistics 1","topic127","topic129",1,NA,NA,1998,0.117750916745892,0.00375621425170864,0.120214375425436,1961,0.0803212851405622,37,1.46599891348636
"statistics 1","topic127","topic129",1,NA,NA,1999,0.114654824384336,0.00369597349949467,0.118329736302959,1961,0.0803212851405622,38,1.42745256358498
"statistics 1","topic127","topic129",1,NA,NA,2000,0.115981380915438,0.00364101744598167,0.117082284656314,1961,0.0803212851405622,39,1.4439681923972
"statistics 1","topic127","topic129",1,NA,NA,2001,0.110051357300073,0.00346064157556265,0.115110061586788,1961,0.0803212851405622,40,1.37013939838591
"statistics 1","topic127","topic129",1,NA,NA,2002,0.117454545454545,0.00354467548126314,0.115178604960057,1961,0.0803212851405622,41,1.46230909090909
"statistics 1","topic127","topic129",1,NA,NA,2003,0.108796558360693,0.00331315604397991,0.113387733283017,1961,0.0803212851405622,42,1.35451715159063
"statistics 1","topic127","topic129",1,NA,NA,2004,0.10883384480491,0.00326038352447116,0.112223537367132,1961,0.0803212851405622,43,1.35498136782113
"statistics 1","topic127","topic129",1,NA,NA,2005,0.106222834729142,0.00317247825317298,0.110271828129873,1961,0.0803212851405622,44,1.32247429237782
"statistics 1","topic127","topic129",1,NA,NA,2006,0.108601826759008,0.00311716197587834,0.10998192202166,1961,0.0803212851405622,45,1.35209274314965
"statistics 1","topic127","topic129",1,NA,NA,2007,0.103448275862069,0.00301424793985997,0.107180668103164,1961,0.0803212851405622,46,1.28793103448276
"statistics 1","topic127","topic129",1,NA,NA,2008,0.0988260200153965,0.00292745619722874,0.105186560434105,1961,0.0803212851405622,47,1.23038394919169
"statistics 1","topic127","topic129",1,NA,NA,2009,0.100574983504572,0.00292004968919244,0.103534788174037,1961,0.0803212851405622,48,1.25215854463192
"statistics 1","topic127","topic129",1,NA,NA,2010,0.105992582471208,0.00304110294755755,0.103488737722451,1961,0.0803212851405622,49,1.31960765176654
"statistics 2","topic52","topic130",1,NA,NA,1961,0.0227576974564926,0.00545638476981971,0.0209234783468819,1961,0.0227576974564926,0,1
"statistics 2","topic52","topic130",1,NA,NA,1962,0.017426273458445,0.00479088142637138,0.0206172638442581,1961,0.0227576974564926,1,0.765730957262261
"statistics 2","topic52","topic130",1,NA,NA,1963,0.0328697850821745,0.00633946584457006,0.0232338388211192,1961,0.0227576974564926,2,1.44433702684614
"statistics 2","topic52","topic130",1,NA,NA,1964,0.0258264462809917,0.0050981524113938,0.0247829945585415,1961,0.0227576974564926,3,1.13484443364123
"statistics 2","topic52","topic130",1,NA,NA,1965,0.0268199233716475,0.00500005891555198,0.0251400251299503,1961,0.0227576974564926,4,1.17849898580122
"statistics 2","topic52","topic130",1,NA,NA,1966,0.0257289879931389,0.00463662494529712,0.0257342832372795,1961,0.0227576974564926,5,1.13056200181616
"statistics 2","topic52","topic130",1,NA,NA,1967,0.019279128248114,0.00398103671962971,0.0261048541952133,1961,0.0227576974564926,6,0.847147576549481
"statistics 2","topic52","topic130",1,NA,NA,1968,0.0323275862068966,0.00474057696432541,0.0259964144201577,1961,0.0227576974564926,7,1.4205121703854
"statistics 2","topic52","topic130",1,NA,NA,1969,0.0353172007848267,0.004720431088601,0.0278945653209247,1961,0.0227576974564926,8,1.55187935213327
"statistics 2","topic52","topic130",1,NA,NA,1970,0.0345047923322684,0.00461378761872013,0.0294315391130489,1961,0.0227576974564926,9,1.51618116895321
"statistics 2","topic52","topic130",1,NA,NA,1971,0.029120559114735,0.00405786280264506,0.0301098533373681,1961,0.0227576974564926,10,1.27959162698277
"statistics 2","topic52","topic130",1,NA,NA,1972,0.0258760107816712,0.00368624183873464,0.0314292298440796,1961,0.0227576974564926,11,1.13702235611226
"statistics 2","topic52","topic130",1,NA,NA,1973,0.0234180368709517,0.00337563830130494,0.0296473199768906,1961,0.0227576974564926,12,1.02901609074123
"statistics 2","topic52","topic130",1,NA,NA,1974,0.03012912482066,0.00373829182343356,0.0286097047840573,1961,0.0227576974564926,13,1.323909190649
"statistics 2","topic52","topic130",1,NA,NA,1975,0.0353753235547886,0.00383683107072848,0.0287838110285613,1961,0.0227576974564926,14,1.55443333502512
"statistics 2","topic52","topic130",1,NA,NA,1976,0.0284637923817497,0.00340226237148945,0.0286524576819642,1961,0.0227576974564926,15,1.25073252406865
"statistics 2","topic52","topic130",1,NA,NA,1977,0.0299224233468785,0.00327459418793406,0.0294617401950057,1961,0.0227576974564926,16,1.31482648471284
"statistics 2","topic52","topic130",1,NA,NA,1978,0.0323275862068966,0.00335209411821123,0.0312436500621947,1961,0.0227576974564926,17,1.4205121703854
"statistics 2","topic52","topic130",1,NA,NA,1979,0.0309144158802473,0.00312234083521582,0.0314007082741121,1961,0.0227576974564926,18,1.3584158036791
"statistics 2","topic52","topic130",1,NA,NA,1980,0.0323741007194245,0.00306435854005374,0.0308004637070393,1961,0.0227576974564926,19,1.42255607278883
"statistics 2","topic52","topic130",1,NA,NA,1981,0.0307692307692308,0.00286234002898173,0.0312615513845355,1961,0.0227576974564926,20,1.35203619909503
